   45.4641018189  145.1384388699    4.0000000000
   49.2228722535  146.5065195766    4.0000000000
   49.2228722535  146.5065195766    6.0000000000
   45.4641018189  145.1384388699    6.0000000000

   45.4641018189  145.1384388699    4.0000000000
   46.1587291441  149.0775744196    4.0000000000
   46.1587291441  149.0775744196    6.0000000000
   45.4641018189  145.1384388699    6.0000000000

   45.4641018189  145.1384388699    4.0000000000
   42.3999587096  147.7094937129    4.0000000000
   42.3999587096  147.7094937129    6.0000000000
   45.4641018189  145.1384388699    6.0000000000

   45.4641018189  145.1384388699    4.0000000000
   41.7053313843  143.7703581632    4.0000000000
   41.7053313843  143.7703581632    6.0000000000
   45.4641018189  145.1384388699    6.0000000000

   45.4641018189  145.1384388699    4.0000000000
   44.7694744936  141.1993033202    4.0000000000
   44.7694744936  141.1993033202    6.0000000000
   45.4641018189  145.1384388699    6.0000000000

   45.4641018189  145.1384388699    4.0000000000
   48.5282449282  142.5673840269    4.0000000000
   48.5282449282  142.5673840269    6.0000000000
   45.4641018189  145.1384388699    6.0000000000

   45.4641018189  145.1384388699    4.0000000000
   49.2228722535  146.5065195766    4.0000000000
   49.2228722535  146.5065195766    6.0000000000
   45.4641018189  145.1384388699    6.0000000000

